Protein	UniProt,,TIGRFAMs Accession,,Name,,Function,,Gene Symbol,,Isology Type,,Comment
P39912	P39912,,TIGR01801,,CM_A,,chorismate mutase,,aroA,,equivalog_domain,,This model represents a small clade of chorismate mutase domains N-terminally fused to the first enzyme in the chorismate pathway, 2-dehydro-3-deoxyphosphoheptanoate aldolase (DAHP synthetase, AroA) which are found in some gram positive species and Deinococcus.  Only in Deinococcus, where this domain is the sole CM domain in the genome can a trusted assignment of function be made.  In the other species there is at least one other trusted CM domain present.  The similarity between the Deinococcus gene and the others in this clade is sufficiently strong (~44% identity), that the whole clade can be trusted to be functional.  The possibility exists, however, that in the gram positive species the fusion to the first enzyme in the pathway has evolved a separate, regulatory role.
P39914	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P40171	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P40191	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P40396	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P40739	P40739,,TIGR00830,,PTBA,,PTS system, glucose subfamily, IIA component,,ptbA,,subfamily_domain,,These are part of the The PTS Glucose-Glucoside (Glc) SuperFamily.  The Glc family includes permeases specific for glucose, N-acetylglucosamine and a large variety of a- and b-glucosides.  However, not all b-glucoside PTS permeases are in this class, as the cellobiose (Cel) b-glucoside PTS permease is in the Lac family (TC #4.A.3). The IIA, IIB and IIC domains of all of the permeases listed below are demonstrably homologous.  These permeases show limited sequence similarity with members of the Fru family (TC #4.A.2). Several of the PTS  permeases in the Glc family lack their own IIA domains and instead use the glucose IIA protein (IIAglc or Crr). Most of these permeases have the B and C domains linked together in a single polypeptide chain, and a cysteyl residue in the IIB domain is phosphorylated by direct phosphoryl transfer from IIAglc(his~P). Those permeases which lack a IIA domain include the maltose (Mal), arbutin-salicin-cellobiose (ASC), trehalose (Tre), putative glucoside (Glv) and sucrose (Scr) permeases of E. coli . Most, but not all Scr permeases of other bacteria also lack a IIA domain.  The three-dimensional structures of the IIA and IIB domains of the E. coli glucose permease have been elucidated.  IIAglchas a complex b-sandwich structure while IIBglc is a split ab-sandwich with a topology unrelated to the split ab-sandwich structure of HPr.
P40758	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P40780	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P40806	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P40867	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P40924	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P41789	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42085	P42085,,TIGR01744,,XPRTase,,xanthine phosphoribosyltransferase,,xpt,,equivalog,,This HMM represent a xanthine-specific phosphoribosyltransferase of Bacillus subtilis and closely related proteins from other species, mostly from other Gram-positive bacteria. The adjacent gene is a xanthine transporter; B. subtilis can import xanthine for the purine salvage pathway or for catabolism to obtain nitrogen.
P42175	P42175,,TIGR01580,,narG,,nitrate reductase, alpha subunit,,,,equivalog,,The Nitrate reductase enzyme complex allows bacteria to use nitrate as an electron acceptor during anaerobic growth. The enzyme complex consists of a tetramer that has an alpha, beta and 2 gamma subunits. The alpha and beta subunits have catalytic activity and the gamma subunits attach the enzyme to the membrane and is a b-type cytochrome that receives electrons from the quinone pool and transfers them to the beta subunit. This model is specific for the alpha subunit for nitrate reductase I (narG) and nitrate reductase II (narZ) for gram positive and gram negative bacteria.A few thermophiles and archaea also match the model The seed members used to make the model include Nitrate reductases from Pseudomonas fluorescens (GP:11344601), E.coli (SP:P09152) and B.subtilis (SP:P42175). All seed members are experimentally characterized. Some unpublished nitrate reductases, that are shorter sequences, and probably fragments fall in between the noise and trusted cutoffs. Pfam models PF00384 (Molybdopterin oxidoreductase) and PF01568(Molydopterin dinucleotide binding domain) will also match the nitrate reductase, alpha subunit.
P42234	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42248	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42296	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42318	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42319	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42349	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42352	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42383	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42400	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42403	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42408	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42409	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42410	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42412	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42420	P42420,,TIGR00167,,cbbA,,ketose-bisphosphate aldolase,,,,subfamily,,This model is under revision. Proteins found by this model include fructose-bisphosphate and tagatose-bisphosphate aldolase.;;P42420,,TIGR01859,,fruc_bis_ald_,,fructose-1,6-bisphosphate aldolase, class II,,fba,,equivalog,,This HMM represents of one of several subtypes of the class II fructose-1,6-bisphosphate aldolase, an enzyme of glycolysis. The subtypes are split into several HMMs to allow separation of a family of tagatose bisphosphate aldolases. This form is found in Gram-positive bacteria, a variety of Gram-negative, and in amitochondriate protists. The class II enzymes share homology with tagatose bisphosphate aldolase but not with class I aldolase.
P42430	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42443	P42443,,TIGR02012,,tigrfam_recA,,protein RecA,,recA,,equivalog,,This model describes orthologs of the recA protein. RecA promotes hybridization of homolgous regions of DNA. A segment of ssDNA can be hybridized to another ssDNA region, or to a dsDNA region. ATP is hydrolyzed in the process. Part of the SOS respones, it is regulated by LexA via autocatalytic cleavage.
P42588	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42632	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42784	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42919	P42919,,TIGR01171,,rplB_bact,,ribosomal protein uL2,,rplB,,equivalog,,This model distinguishes bacterial and organellar ribosomal protein L2 from its counterparts in the archaea nad in the eukaryotic cytosol. Plant mitochondrial examples tend to have long, variable inserts.
P42920	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42924	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P42974	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P43261	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P43891	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45359	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45395	P45395,,TIGR00393,,kpsF,,sugar isomerase, KpsF/GutQ family,,,,subfamily,,This HMM describes a number of closely related proteins with the phosphosugar-binding domain SIS (Sugar ISomerase) followed by two copies of the CBS (named after Cystathionine Beta Synthase) domain. One is GutQ, a protein of the glucitol operon. Another is KpsF, a virulence factor involved in capsular polysialic acid biosynthesis in some pathogenic strains of E. coli.
P45425	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45451	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45500	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45523	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45545	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45577	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45578	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45596	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45618	P45618,,TIGR00830,,PTBA,,PTS system, glucose subfamily, IIA component,,ptbA,,subfamily_domain,,These are part of the The PTS Glucose-Glucoside (Glc) SuperFamily.  The Glc family includes permeases specific for glucose, N-acetylglucosamine and a large variety of a- and b-glucosides.  However, not all b-glucoside PTS permeases are in this class, as the cellobiose (Cel) b-glucoside PTS permease is in the Lac family (TC #4.A.3). The IIA, IIB and IIC domains of all of the permeases listed below are demonstrably homologous.  These permeases show limited sequence similarity with members of the Fru family (TC #4.A.2). Several of the PTS  permeases in the Glc family lack their own IIA domains and instead use the glucose IIA protein (IIAglc or Crr). Most of these permeases have the B and C domains linked together in a single polypeptide chain, and a cysteyl residue in the IIB domain is phosphorylated by direct phosphoryl transfer from IIAglc(his~P). Those permeases which lack a IIA domain include the maltose (Mal), arbutin-salicin-cellobiose (ASC), trehalose (Tre), putative glucoside (Glv) and sucrose (Scr) permeases of E. coli . Most, but not all Scr permeases of other bacteria also lack a IIA domain.  The three-dimensional structures of the IIA and IIB domains of the E. coli glucose permease have been elucidated.  IIAglchas a complex b-sandwich structure while IIBglc is a split ab-sandwich with a topology unrelated to the split ab-sandwich structure of HPr.
P45693	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45694	P45694,,TIGR00232,,tktlase_bact,,transketolase,,tkt,,equivalog,,This HMM is designed to capture orthologs of bacterial transketolases. The group includes two from the yeast Saccharomyces cerevisiae but excludes dihydroxyactetone synthases (formaldehyde transketolases) from various yeasts and the even more distant mammalian transketolases. Among the family of thiamine diphosphate-dependent enzymes that includes transketolases, dihydroxyacetone synthases, pyruvate dehydrogenase E1-beta subunits, and deoxyxylulose-5-phosphate synthases, mammalian and bacterial transketolases seem not to be orthologous.
P45740	P45740,,TIGR00190,,thiC,,phosphomethylpyrimidine synthase,,thiC,,equivalog,,The thiC ortholog is designated thiA in Bacillus subtilis.
P45742	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45744	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45745	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45758	P45758,,TIGR02517,,type_II_gspD,,type II secretion system protein D,,gspD,,equivalog,,In Gram-negative bacteria, proteins that have first crossed the inner member by Sec-dependent protein transport can be exported across the outer membrane by type II secretion, also called the main terminal branch of the general secretion pathway. Members of this family are general secretion pathway protein D. In Yersinia enterocolitica, a second member of this family is part of a novel second type II secretion system specifically associated with virulence (See PMID:12654803). This family is closely homologous to the type IV pilus outer membrane secretin PilQ (TIGR02515) and to the type III secretion system pore YscC/HrcC (TIGR02516).
P45848	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45905	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45913	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P45931	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P46215	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P46318	P46318,,TIGR00853,,pts-lac,,PTS system, lactose/cellobiose family IIB component,,,,subfamily_domain,,Bacterial PTS transporters transport and concomitantly phosphorylate their sugar substrates, and typically consist of multiple subunits or protein domains.The Lac family includes several sequenced lactose (b-galactoside) permeases of Gram-positive bacteria as well as those in E. coli. While the Lac family usually consists of two polypeptide components IIA and IICB, the Chb permease of E. coli consists of three IIA, IIB and IIC. This family is specific for the IIB subunit of the Lac PTS family.
P46323	P46323,,TIGR00199,,PncC_domain,,amidohydrolase, PncC family,,,,subfamily_domain,,CinA is a DNA damage- or competence-inducible protein that is polycistronic with recA in a number of species. Several bacterial species have a protein consisting largely of the C-terminal domain of CinA but lacking the N-terminal domain, including nicotinamide mononucleotide (NMN) deamidase (3.5.1.42) proteins PncC in Shewanella oneidensis and ygaD in E. coli.;;P46323,,TIGR00200,,cinA_nterm,,competence/damage-inducible protein CinA N-terminal domain,,,,domain,,cinA is a DNA damage- or competence-inducible protein that is polycistronic with recA in a number of species
P46327	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P46338	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P46343	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P46353	P46353,,TIGR01696,,deoB,,phosphopentomutase,,deoB,,equivalog,,This protein is involved in the purine and pyrimidine salvage pathway. It catalyzes the conversion of D-ribose 1-phosphate to D-ribose 5-phosphate and the conversion of 2-deoxy-D-ribose 1-phosphate to 2-deoxy-D-ribose 5-phosphate. The seed members of this protein are characterized deoB proteins from E.Coli(SP:P07651) and Bacillus (SP:P46353). This HMM matches PF01676 for Metalloenzyme superfamily.
P46354	P46354,,TIGR01700,,PNPH,,purine nucleoside phosphorylase I, inosine and guanosine-specific,,,,equivalog,,This model represents a family of bacterial and metazoan purine phosphorylases acting primarily on inosine and guanosine and not acting on adenosine.   PNP-I refers to the nomenclature from Bacillus stearothermophilus [1] where PHP-II refers to the nucleotidase acting on adenosine as the primary substrate. The bacterial enzymes (PUNA) are typified by the Bacilus PupG protein [2] which is involved in the metabolism of nucleosides as a carbon source. Several metazoan enzymes (PNPH) are well characterized including the human [3] and bovine [4] enzymes which have been crystallized.
P46469	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P46787	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P46837	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P46889	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P46898	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P46899	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P46916	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P46917	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P46922	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P48372	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P48576	P48576,,TIGR00973,,leuA_bact,,2-isopropylmalate synthase,,leuA,,equivalog,,This is the first enzyme of leucine biosynthesis. A larger family of homologous proteins includes homocitrate synthase, distinct lineages of 2-isopropylmalate synthase, several distinct, uncharacterized, orthologous sets in the Archaea, and other related enzymes. This model describes a family of 2-isopropylmalate synthases found primarily in Bacteria. The homologous families in the Archaea may represent isozymes and/or related enzymes.
P48949	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P49057	P49057,,TIGR00884,,guaA_Cterm,,GMP synthase (glutamine-hydrolyzing), C-terminal domain,,guaA,,equivalog_domain,,This protein of purine de novo biosynthesis is well-conserved. However, it appears to split into two separate polypeptide chains in most of the Archaea. This C-terminal region would be the larger subunit;;P49057,,TIGR00888,,guaA_Nterm,,GMP synthase (glutamine-hydrolyzing), N-terminal domain,,guaA,,equivalog_domain,,This protein of purine de novo biosynthesis is well-conserved. However, it appears to split into two separate polypeptide chains in most of the Archaea. This N-terminal region would be the smaller subunit.
P49433	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P49814	P49814,,TIGR01763,,MalateDH_bact,,malate dehydrogenase, NAD-dependent,,mdh,,equivalog,,This enzyme converts malate into oxaloacetate in the citric acid cycle.  The critical residues which discriminate malate dehydrogenase from lactate dehydrogenase have been characterized [1], and have been used to set the cutoffs for this model.  Sequences showing [aflimv][ap]R[rk]pgM[st] and [ltv][ilm]gGhgd were kept above trusted, while those in which the capitalized residues in the patterns were found to be Q, E and E were kept below the noise cutoff.  Some sequences in the grey zone have been annotated as malate dehydrogenases, but none have been characterized. Phylogenetically, a clade of sequences from eukaryotes such as Toxoplasma and Plasmodium which include a characterized lactate dehydrogenase and show abiguous critical residue patterns appears to be more closely related to these bacterial sequences than other eukaryotic sequences.  These are relatively long branch and have been excluded from the model.  All other sequences falling below trusted appear to be phylogenetically outside of the clade including the trusted hits. The annotation of Botryococcus braunii as lactate dehydrogenase appears top be in error.  This was initially annotated as MDH by Swiss-Prot and then changed.  The rationale for either of these annotations is not traceable.
P49978	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P50308	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P50456	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P50610	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P50620	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P50735	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P50736	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P50831	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P50840	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P50848	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P50849	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P50863	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P50866	P50866,,TIGR00382,,clpX,,ATP-dependent Clp protease, ATP-binding subunit ClpX,,clpX,,equivalog,,A member of the ATP-dependent proteases, ClpX has ATP-dependent chaperone activity and is required for specific ATP-dependent proteolytic activities expressed by ClpPX. The gene is also found to be involved in stress tolerance in Bacillus subtilis and is essential for the efficient acquisition of genes specifying type IA and IB restriction.
