Protein	UniProt,,ENZYME entry,,Accepted name,,Alternative name(s),,Reaction catalysed,,Cofactor(s),,Comment(s)
P75358	P75358,,1.2.1.12,,Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating).,,GAPDH. NAD-dependent glyceraldehyde-3-phosphate dehydrogenase. Triosephosphate dehydrogenase.,,D-glyceraldehyde 3-phosphate + phosphate + NAD(+) = 3-phospho-D-glyceroyl phosphate + NADH.,,,,-!- Also acts very slowly on D-glyceraldehyde and some other aldehydes. -!- Thiols can replace phosphate.
P75359	P75359,,2.3.1.8,,Phosphate acetyltransferase.,,Phosphoacylase. Phosphotransacetylase.,,Acetyl-CoA + phosphate = CoA + acetyl phosphate.,,,,-!- Also acts with other short-chain acyl-CoAs.
P75376	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75386	P75386,,3.1.7.2,,Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase.,,(ppGpp)ase. Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase. Penta-phosphate guanosine-3'-diphosphohydrolase. Penta-phosphate guanosine-3'-pyrophosphohydrolase.,,Guanosine 3',5'-bis(diphosphate) + H(2)O = guanosine 5'-diphosphate + diphosphate.,,,,
P75390	P75390,,1.2.4.1,,Pyruvate dehydrogenase (acetyl-transferring).,,MtPDC (mitochondrial pyruvate dehydrogenase complex). Pyruvate decarboxylase. Pyruvate dehydrogenase. Pyruvate dehydrogenase (lipoamide). Pyruvate dehydrogenase complex. Pyruvate:lipoamide 2-oxidoreductase (decarboxylating and acceptor- acetylating). Pyruvic acid dehydrogenase. Pyruvic dehydrogenase.,,Pyruvate + [dihydrolipoyllysine-residue acetyltransferase] lipoyllysine = [dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + CO(2).,,Thiamine diphosphate.,,-!- It is a component (in multiple copies) of the multienzyme pyruvate dehydrogenase complex in which it is bound to a core of molecules of EC 2.3.1.12, which also binds multiple copies of EC 1.8.1.4. -!- It does not act on free lipoamide or lipoyllysine, but only on the lipoyllysine residue in EC 2.3.1.12.
P75393	P75393,,1.8.1.4,,Dihydrolipoyl dehydrogenase.,,Dehydrolipoate dehydrogenase. Diaphorase. Dihydrolipoamide dehydrogenase. Dihydrolipoic dehydrogenase. Dihydrothioctic dehydrogenase. E3 component of alpha-ketoacid dehydrogenase complexes. Glycine-cleavage system L-protein. L-protein. LDP-Glc. LDP-Val. Lipoamide dehydrogenase (NADH). Lipoamide oxidoreductase (NADH). Lipoamide reductase. Lipoamide reductase (NADH). Lipoate dehydrogenase. Lipoic acid dehydrogenase. Lipoyl dehydrogenase.,,Protein N(6)-(dihydrolipoyl)lysine + NAD(+) = protein N(6)-(lipoyl)lysine + NADH.,,FAD.,,-!- A component of the multienzyme 2-oxo-acid dehydrogenase complexes. -!- In the pyruvate dehydrogenase complex, it binds to the core of EC 2.3.1.12 and catalyzes oxidation of its dihydrolipoyl groups. -!- It plays a similar role in the oxoglutarate and 3-methyl-2- oxobutanoate dehydrogenase complexes. -!- Another substrate is the dihydrolipoyl group in the H-protein of the glycine-cleavage system, in which it acts, together with EC 1.4.4.2 and EC 2.1.2.10 to break down glycine. -!- It can also use free dihydrolipoate, dihydrolipoamide or dihydrolipoyllysine as substrate. -!- Was first shown to catalyze the oxidation of NADH by methylene blue; this activity was called diaphorase. -!- The glycine cleavage system is composed of four components that only loosely associate: the P protein (EC 1.4.4.2), the T protein (EC 2.1.2.10), the L protein (EC 1.8.1.4) and the lipoyl-bearing H protein. -!- Formerly EC 1.6.4.3.
P75394	P75394,,6.3.1.20,,Lipoate--protein ligase.,,Lipoate protein ligase. Lipoate-protein ligase A. LPL.,,ATP + (R)-lipoate + a [lipoyl-carrier protein]-L-lysine = a [lipoyl- carrier protein]-N(6)-(lipoyl)lysine + AMP + diphosphate.,,Mg(2+).,,-!- This enzyme participates in lipoate salvage, and is responsible for lipoylation in the presence of exogenous lipoic acid. -!- The enzyme attaches lipoic acid to the lipoyl domains of certain key enzymes involved in oxidative metabolism, including pyruvate dehydrogenase (E(2) domain), 2-oxoglutarate dehydrogenase (E(2) domain), the branched-chain 2-oxoacid dehydrogenases and the glycine cleavage system (H protein). -!- Lipoylation is essential for the function of these enzymes. -!- The enzyme can also use octanoate instead of lipoate. -!- Formerly EC 2.7.7.63.
P75426	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75465	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75469	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75470	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75482	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75493	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75497	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75512	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75518	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75525	P75525,,3.1.3.16,,Protein-serine/threonine phosphatase.,,Protein phosphatase-1. Protein phosphatase-2A. Protein phosphatase-2B. Protein phosphatase-2C. Serine/threonine specific protein phosphatase.,,[a protein]-serine/threonine phosphate + H(2)O = [a protein]- serine/threonine + phosphate.,,,,-!- A group of enzymes removing the serine- or threonine-bound phosphate group from a wide range of phosphoproteins, including a number of enzymes which have been phosphorylated under the action of a kinase (cf. EC 3.1.3.48). -!- The spleen enzyme also acts on phenolic phosphates and phosphamides (cf. EC 3.9.1.1).
P75526	P75526,,2.7.4.8,,Guanylate kinase.,,Deoxyguanylate kinase. GMP kinase. Guanosine monophosphate kinase.,,ATP + GMP = ADP + GDP.,,,,-!- dGMP can also act as acceptor. -!- dATP can act as donor.
P75533	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75542	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75543	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75560	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75569	P75569,,2.7.1.199,,Protein-N(pi)-phosphohistidine--D-glucose phosphotransferase.,,D-glucose PTS permease.,,[Protein]-N(pi)-phospho-L-histidine + D-glucose(Side 1) = [protein]-L- histidine + D-glucose 6-phosphate(Side 2).,,,,-!- This enzyme is a component (known as enzyme II) of a phosphoenolpyruvate (PEP)-dependent, sugar transporting phosphotransferase system (PTS). -!- The system, which is found only in prokaryotes, simultaneously transports its substrate from the periplasm or extracellular space into the cytoplasm and phosphorylates it. -!- The phosphate donor, which is shared among the different systems, is a phospho-carrier protein of low molecular mass that has been phosphorylated by EC 2.7.3.9. -!- Enzyme II, on the other hand, is specific for a particular substrate, although in some cases alternative substrates can be transported with lower efficiency. -!- The reaction involves a successive transfer of the phosphate group to several amino acids within the enzyme before the final transfer to the substrate. -!- Formerly EC 2.7.1.69.
P75575	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75591	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75691	P75691,,1.1.1.2,,Alcohol dehydrogenase (NADP(+)).,,Aldehyde reductase (NADPH).,,An alcohol + NADP(+) = an aldehyde + NADPH.,,Zn(2+).,,-!- Some members of this group oxidize only primary alcohols; others act also on secondary alcohols. -!- May be identical with EC 1.1.1.19, EC 1.1.1.33 and EC 1.1.1.55. -!- Re-specific with respect to NADPH.
P75694	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75736	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75809	P75809,,3.1.3.104,,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase.,,5-amino-6-ribitylamino-2,4(1H,3H)-pyrimidinedione 5'-phosphate phosphatase.,,5-amino-6-(5-phospho-D-ribitylamino)uracil + H(2)O = 5-amino-6- (D-ribitylamino)uracil + phosphate.,,Mg(2+).,,-!- The enzyme, which is found in plants and bacteria, is part of a pathway for riboflavin biosynthesis. -!- Most forms of the enzyme has a broad substrate specificity.
P75818	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75821	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P75949	P75949,,3.2.1.52,,Beta-N-acetylhexosaminidase.,,Beta-hexosaminidase. Hexosaminidase. N-acetyl-beta-glucosaminidase.,,Hydrolysis of terminal non-reducing N-acetyl-D-hexosamine residues in N-acetyl-beta-D-hexosaminides.,,,,-!- Acts on N-acetylglucosides and N-acetylgalactosides. -!- Formerly EC 3.2.1.29 and EC 3.2.1.30.
P76001	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P76014	P76014,,2.7.1.121,,Phosphoenolpyruvate--glycerone phosphotransferase.,,,,Phosphoenolpyruvate + glycerone = pyruvate + glycerone phosphate.,,,,
P76015	P76015,,2.7.1.121,,Phosphoenolpyruvate--glycerone phosphotransferase.,,,,Phosphoenolpyruvate + glycerone = pyruvate + glycerone phosphate.,,,,
P76072	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P76143	P76143,,2.3.1.245,,3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase.,,,,Glycerone phosphate + acetyl-CoA = 3-hydroxy-5-phosphonooxypentane-2,4- dione + coenzyme A.,,,,-!- The enzyme participates in a degradation pathway of the bacterial quorum-sensing autoinducer molecule AI-2.
P76182	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P76194	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P76268	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P76290	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P76387	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P76396	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P76398	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P76402	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P76536	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P76541	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P76552	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P76558	P76558,,1.1.1.40,,Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+)).,,Malic enzyme. NADP-malic enzyme. Pyruvic-malic carboxylase.,,(1) (S)-malate + NADP(+) = pyruvate + CO(2) + NADPH. (2) Oxaloacetate = pyruvate + CO(2).,,,,-!- The enzyme catalyzes the oxidative decarboxylation of (S)-malate in the presence of NADP(+) and divalent metal ions, and decarboxylation of oxaloacetate, cf. EC 1.1.1.38 and EC 1.1.1.39.
P76576	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77172	P77172,,3.1.4.52,,Cyclic-guanylate-specific phosphodiesterase.,,C-di-GMP-specific phosphodiesterase. PDEA1. Phosphodiesterase A1.,,Cyclic di-3',5'-guanylate + H(2)O = 5'-phosphoguanylyl(3'->5')guanosine.,,Heme; Mg(2+); Mn(2+).,,-!- Inhibited by Ca(2+) and Zn(2+). -!- Linearizes cyclic di-3',5'-guanylate, the product of EC 2.7.7.65 and an allosteric activator of EC 2.4.1.12 rendering it inactive. -!- It is the balance between these two enzymes that determines the cellular level of cyclic di-3',5'-guanylate.
P77173	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77285	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77318	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77365	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77376	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77395	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77402	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77504	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77510	P77510,,2.7.13.3,,Histidine kinase.,,Histidine protein kinase. HK1. Protein histidine kinase. Protein kinase. Protein kinase (histidine).,,ATP + protein L-histidine = ADP + protein N-phospho-L-histidine.,,,,-!- This entry has been included to accommodate those protein-histidine kinases for which the phosphorylation site has not been established (i.e. either the pros- or tele-nitrogen of histidine). -!- A number of histones can act as acceptor.
P77522	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77552	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77554	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77598	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77625	P77625,,3.1.3.22,,Mannitol-1-phosphatase.,,,,D-mannitol 1-phosphate + H(2)O = D-mannitol + phosphate.,,,,;;P77625,,3.1.3.23,,Sugar-phosphatase.,,,,Sugar phosphate + H(2)O = sugar + phosphate.,,,,-!- Has a wide specificity, acting on aldohexose 1-phosphates, ketohexose 1-phosphates, aldohexose 6-phosphates, ketohexose 6-phosphates, both phosphate ester bonds of fructose 1,6-bisphosphate, phosphoric esters of disaccharides, and on pentose and triose phosphates, but at a slower rate.;;P77625,,3.1.3.50,,Sorbitol-6-phosphatase.,,,,Sorbitol 6-phosphate + H(2)O = sorbitol + phosphate.,,,,-!- Acts, very slowly, on hexose 6-phosphates.
P77627	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77650	P77650,,1.18.1.3,,Ferredoxin--NAD(+) reductase.,,,,Reduced ferredoxin + NAD(+) = oxidized ferredoxin + NADH.,,FAD.,,-!- The reaction is written for a [2Fe-2S] ferredoxin, which is characteristic of some mono- and dioxygenase systems. -!- some anaerobic bacteria have a 2[4Fe-4S] ferredoxin, which transfers two electrons.
P77674	P77674,,1.2.1.19,,Aminobutyraldehyde dehydrogenase.,,1-pyrroline dehydrogenase. 4-aminobutanal dehydrogenase. ABALDH. Gamma-guanidinobutyraldehyde dehydrogenase.,,4-aminobutanal + NAD(+) + H(2)O = 4-aminobutanoate + NADH.,,,,-!- The enzyme from some species exhibits broad substrate specificity and has a marked preference for straight-chain aldehydes (up to 7 carbon atoms) as substrates. -!- The plant enzyme also acts on 4-guanidinobutanal (cf. EC 1.2.1.54). -!- As 1-pyrroline and 4-aminobutanal are in equilibrium and can be interconverted spontaneously, 1-pyrroline may act as the starting substrate. -!- Formerly EC 1.5.1.35.
P77756	P77756,,6.3.4.20,,7-cyano-7-deazaguanine synthase.,,7-cyano-7-carbaguanine synthase. PreQ0 synthase.,,7-carboxy-7-carbaguanine + NH(3) + ATP = 7-cyano-7-carbaguanine + ADP + phosphate + H(2)O.,,,,-!- The reaction is part of the biosynthesis pathway of queuosine.
P77804	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77961	P77961,,6.3.1.2,,Glutamine synthetase.,,Glutamate--ammonia ligase. L-glutamine synthetase.,,ATP + L-glutamate + NH(3) = ADP + phosphate + L-glutamine.,,,,-!- Glutamine synthetase, which catalyzes the incorporation of ammonium into glutamate, is a key enzyme of nitrogen metabolism found in all domains of life. -!- Several types have been described, differing in their oligomeric structures and cofactor requirements.
P77962	P77962,,2.1.2.1,,Glycine hydroxymethyltransferase.,,Serine aldolase. Serine hydroxymethylase. Serine hydroxymethyltransferase. Threonine aldolase.,,5,10-methylenetetrahydrofolate + glycine + H(2)O = tetrahydrofolate + L-serine.,,Pyridoxal 5'-phosphate.,,-!- Also catalyzes the reaction of glycine with acetaldehyde to form L-threonine, and with 4-trimethylammoniobutanal to form 3-hydroxy- N(6),N(6),N(6)-trimethyl-L-lysine.
P77965	P77965,,2.7.7.6,,DNA-directed RNA polymerase.,,DNA-dependent RNA polymerase. RNA nucleotidyltransferase (DNA-directed). RNA polymerase I. RNA polymerase II. RNA polymerase III.,,Nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1).,,,,-!- Catalyzes DNA-template-directed extension of the 3'-end of an RNA strand by one nucleotide at a time. -!- Can initiate a chain de novo. -!- In eukaryotes three forms of the enzyme have been distinguished on the basis of sensitivity of alpha-amanitin, and the type of RNA synthesized. -!- See also EC 2.7.7.19 and EC 2.7.7.48.
P77968	P77968,,1.15.1.1,,Superoxide dismutase.,,,,2 superoxide + 2 H(+) = O(2) + H(2)O(2).,,Fe cation or Mn(2+) or (Zn(2+) and Cu cation).,,
P77970	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P77972	P77972,,4.2.1.11,,Phosphopyruvate hydratase.,,2-phosphoglycerate dehydratase. Enolase.,,2-phospho-D-glycerate = phosphoenolpyruvate + H(2)O.,,Mg(2+).,,-!- Also acts on 3-phospho-D-erythronate.
P77973	P77973,,6.3.4.5,,Argininosuccinate synthase.,,Arginine succinate synthetase. Argininosuccinate synthetase. Citrulline--aspartate ligase.,,ATP + L-citrulline + L-aspartate = AMP + diphosphate + N(omega)- (L-arginino)succinate.,,,,
P78010	P78010,,5.3.1.1,,Triose-phosphate isomerase.,,Phosphotriose isomerase. Triose phosphoisomerase. Triosephosphate isomerase. Triosephosphate mutase.,,D-glyceraldehyde 3-phosphate = glycerone phosphate.,,,,
P78012	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P78018	P78018,,2.7.2.3,,Phosphoglycerate kinase.,,,,ATP + 3-phospho-D-glycerate = ADP + 3-phospho-D-glyceroyl phosphate.,,,,
P78022	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P78027	P78027,,1.17.4.1,,Ribonucleoside-diphosphate reductase.,,Ribonucleotide reductase.,,2'-deoxyribonucleoside diphosphate + thioredoxin disulfide + H(2)O = ribonucleoside diphosphate + thioredoxin.,,Fe(3+) or adenosylcob(III)alamin or Mn(2+).,,-!- This enzyme is responsible for the de novo conversion of ribonucleoside diphosphates into deoxyribonucleoside diphosphates, which are essential for DNA synthesis and repair. -!- There are three types of this enzyme differing in their cofactors. -!- Class Ia enzymes contain a diiron(III)-tyrosyl radical, class Ib enzymes contain a dimanganese-tyrosyl radical, and class II enzymes contain adenosylcobalamin. -!- In all cases the cofactors are involved in generation of a transient thiyl (sulfanyl) radical on a cysteine residue, which attacks the substrate, forming a ribonucleotide 3'-radical, followed by water loss to form a ketyl (alpha-oxoalkyl) radical. -!- The ketyl radical is reduced to 3'-keto-deoxynucleotide concomitant with formation of a disulfide anion radical between two cysteine residues. -!- A proton-coupled electron-transfer from the disulfide radical to the substrate generates a 3'-deoxynucleotide radical, and the the final product is formed when the hydrogen atom that was initially removed from the 3'-position of the nucleotide by the thiyl radical is returned to the same position. -!- The disulfide bridge is reduced by the action of thioredoxin. -!- Cf. EC 1.1.98.6 and EC 1.17.4.2.
P78028	P78028,,1.5.1.3,,Dihydrofolate reductase.,,Tetrahydrofolate dehydrogenase.,,5,6,7,8-tetrahydrofolate + NADP(+) = 7,8-dihydrofolate + NADPH.,,,,-!- The enzyme from animals and some micro-organisms also slowly reduces folate to 5,6,7,8-tetrahydrofolate. -!- Formerly EC 1.5.1.4.
P78032	P78032,,5.6.2.2,,DNA topoisomerase.,,DNA topoisomerase I. Nicking-closing enzyme. Omega-protein. Relaxing enzyme. Swivelase. Type I DNA topoisomerase. Untwisting enzyme.,,ATP-independent breakage of single-stranded DNA, followed by passage and rejoining.,,,,-!- These enzymes bring about the conversion of one topological isomer of DNA into another, e.g., the relaxation of superhelical turns in DNA, the interconversion of simple and knotted rings of single-stranded DNA, and the intertwisting of single-stranded rings of complementary sequences, cf. EC 5.6.2.3. -!- Formerly EC 5.99.1.2.
P78285	P78285,,3.2.1.17,,Lysozyme.,,Muramidase.,,Hydrolysis of (1->4)-beta-linkages between N-acetylmuramic acid and N-acetyl-D-glucosamine residues in a peptidoglycan and between N-acetyl- D-glucosamine residues in chitodextrins.,,,,-!- Cf. EC 3.2.1.14.
P80046	P80046,,1.1.1.42,,Isocitrate dehydrogenase (NADP(+)).,,Dual-cofactor-specific isocitrate dehydrogenase. IDH. IDP. Isocitrate (NADP) dehydrogenase. Isocitrate (nicotinamide adenine dinucleotide phosphate) dehydrogenase. Isocitrate dehydrogenase (NADP). Isocitrate dehydrogenase (NADP-dependent). NADP isocitric dehydrogenase. NADP(+)-ICDH. NADP(+)-IDH. NADP(+)-linked isocitrate dehydrogenase. NADP-dependent isocitrate dehydrogenase. NADP-dependent isocitric dehydrogenase. NADP-linked isocitrate dehydrogenase. NADP-specific isocitrate dehydrogenase. Oxalosuccinate decarboxylase. Oxalsuccinic decarboxylase. Triphosphopyridine nucleotide-linked isocitrate dehydrogenase- oxalosuccinate carboxylase.,,Isocitrate + NADP(+) = 2-oxoglutarate + CO(2) + NADPH.,,Mn(2+) or Mg(2+).,,-!- Unlike EC 1.1.1.41, oxalosuccinate can be used as a substrate. -!- In eukaryotes, isocitrate dehydrogenase exists in two forms: an NAD(+)-linked enzyme found only in mitochondria and displaying allosteric properties, and a non-allosteric, NADP(+)-linked enzyme that is found in both mitochondria and cytoplasm. -!- The enzyme from some species can also use NAD(+) but much more slowly.
P80239	P80239,,1.11.1.15,,Peroxiredoxin.,,AhpC. Alkyl hydroperoxide reductase C22. PRDX. Prx. Thioredoxin peroxidase. TrxPx. Tryparedoxin peroxidase. TXNPx.,,2 R'-SH + ROOH = R'-S-S-R' + H(2)O + ROH.,,,,-!- Peroxiredoxins (Prxs) are a ubiquitous family of antioxidant proteins. -!- They can be divided into three classes: typical 2-Cys, atypical 2-Cys and 1-Cys peroxiredoxins. -!- The peroxidase reaction comprises two steps centered around a redox- active cysteine called the peroxidatic cysteine. -!- All three peroxiredoxin classes have the first step in common, in which the peroxidatic cysteine attacks the peroxide substrate and is oxidized to S-hydroxycysteine (a sulfenic acid). -!- The second step of the peroxidase reaction, the regeneration of cysteine from S-hydroxycysteine, distinguishes the three peroxiredoxin classes. -!- For typical 2-Cys Prxs, in the second step, the peroxidatic S-hydroxycysteine from one subunit is attacked by the 'resolving' cysteine located in the C-terminus of the second subunit, to form an intersubunit disulfide bond, which is then reduced by one of several cell-specific thiol-containing reductants (R'-SH) (e.g. thioredoxin, AhpF, tryparedoxin or AhpD), completing the catalytic cycle. -!- In the atypical 2-Cys Prxs, both the peroxidatic cysteine and its resolving cysteine are in the same polypeptide, so their reaction forms an intrachain disulfide bond. -!- To recycle the disulfide, known atypical 2-Cys Prxs appear to use thioredoxin as an electron donor. -!- The 1-Cys Prxs conserve only the peroxidatic cysteine, so that its oxidized form is directly reduced to cysteine by the reductant molecule.
P80240	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P80244	P80244,,3.4.21.92,,Endopeptidase Clp.,,Caseinolytic protease. Endopeptidase Ti. Protease Ti.,,Hydrolysis of proteins to small peptides in the presence of ATP and magnesium. Alpha-casein is the usual test substrate. In the absence of ATP, only oligopeptides shorter than five residues are hydrolyzed (such as succinyl-Leu-Tyr-|-NHMec, and Leu-Tyr-Leu-|-Tyr-Trp, in which cleavage of the -Tyr-|-Leu- and -Tyr-|-Trp bonds also occurs).,,,,-!- Belongs to peptidase family S14.
P80505	P80505,,1.2.1.59,,Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)(+)) (phosphorylating).,,NAD(P)-dependent glyceraldehyde-3-phosphate dehydrogenase. Triosephosphate dehydrogenase (NAD(P)(+)). Triosephosphate dehydrogenase (NAD(P)).,,D-glyceraldehyde 3-phosphate + phosphate + NAD(P)(+) = 3-phospho-D- glyceroyl phosphate + NAD(P)H.,,,,-!- NAD(+) and NADP(+) can be used as cofactors with similar efficiency, unlike EC 1.2.1.12 and EC 1.2.1.13, which are NAD(+)- and NADP(+)- dependent, respectively.
P80507	P80507,,3.6.1.1,,Inorganic diphosphatase.,,Diphosphate phosphohydrolase. Inorganic pyrophosphatase. Pyrophosphate phosphohydrolase.,,Diphosphate + H(2)O = 2 phosphate.,,,,-!- Specificity varies with the source and with the activating metal ion. -!- The enzyme from some sources may be identical with EC 3.1.3.1 or EC 3.1.3.9. -!- Cf. EC 7.1.3.1.
