Protein	ID interactor A,,UniProt interactor A,,Taxid interactor A,,ID interactor B,,UniProt interactor B,,Taxid interactor B,,Interaction identifier(s),,Interaction identifier(s),,Publication Identifier(s),,Interaction type(s),,Processing status
P0A8Y5	DIP-36033N,,P0A8Y5,,83333 (Escherichia coli K12),,DIP-6159N,,P0CE47,,83333 (Escherichia coli K12),,DIP-97578E,,tandem affinity purification; inferred by author,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-36033N,,P0A8Y5,,83333 (Escherichia coli K12),,DIP-11033N,,P25522,,83333 (Escherichia coli K12),,DIP-99914E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-36033N,,P0A8Y5,,83333 (Escherichia coli K12),,DIP-339N,,P0A6F5,,83333 (Escherichia coli K12),,DIP-101918E,,inferred by author,,19402753,,physical association,,high throughput
P0A8Y7	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P0A8Z9	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P0A904	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P0A909	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P0A910	DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-80220E,,cross-linking study; ion mobility mass spectrometry of complexes,,24746938; 24746938,,direct interaction; direct interaction,,small scale; small scale;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-80220E,,cross-linking study; ion mobility mass spectrometry of complexes,,24746938; 24746938,,direct interaction; direct interaction,,small scale; small scale;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-12218N,,P30871,,83333 (Escherichia coli K12),,DIP-96871E,,tandem affinity purification; inferred by author; tandem affinity purification,,19402753; 19402753; 19402753,,physical association; physical association; physical association,,high throughput; high throughput; high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-47973N,,P0ABV2,,83333 (Escherichia coli K12),,DIP-98507E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-48067N,,P0ADA3,,83333 (Escherichia coli K12),,DIP-99202E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-35844N,,P63284,,83333 (Escherichia coli K12),,DIP-99262E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-35748N,,P0A7R1,,83333 (Escherichia coli K12),,DIP-99263E,,inferred by author,,19402753,,physical association,,high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-36226N,,P0A850,,83333 (Escherichia coli K12),,DIP-99266E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-35972N,,P0ADZ0,,83333 (Escherichia coli K12),,DIP-99264E,,inferred by author,,19402753,,physical association,,high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-35805N,,P0AG59,,83333 (Escherichia coli K12),,DIP-99265E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-9226N,,P46923,,83333 (Escherichia coli K12),,DIP-99883E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-11077N,,P10905,,83333 (Escherichia coli K12),,DIP-99926E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-36185N,,P0AFP6,,83333 (Escherichia coli K12),,DIP-100262E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-36429N,,P0AAM7,,83333 (Escherichia coli K12),,DIP-101450E,,inferred by author,,19402753,,physical association,,high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-10097N,,P30015,,83333 (Escherichia coli K12),,DIP-101502E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-10341N,,P33591,,83333 (Escherichia coli K12),,DIP-101615E,,inferred by author,,19402753,,physical association,,high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-10380N,,P33599,,83333 (Escherichia coli K12),,DIP-101636E,,inferred by author,,19402753,,physical association,,high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-10467N,,P09373,,83333 (Escherichia coli K12),,DIP-101637E,,inferred by author,,19402753,,physical association,,high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-10455N,,P37095,,83333 (Escherichia coli K12),,DIP-101659E,,inferred by author,,19402753,,physical association,,high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-10663N,,P27127,,83333 (Escherichia coli K12),,DIP-101718E,,inferred by author,,19402753,,physical association,,high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-47880N,,P0ACV4,,83333 (Escherichia coli K12),,DIP-101861E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-12469N,,P31473,,83333 (Escherichia coli K12),,DIP-101919E,,inferred by author,,19402753,,physical association,,high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-11874N,,P37751,,83333 (Escherichia coli K12),,DIP-101840E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-36210N,,P0AEU7,,83333 (Escherichia coli K12),,DIP-185792E,,cross-linking study; molecular sieving; molecular sieving; nuclear magnetic resonance; cross-linking study; nuclear magnetic resonance,,19181847; 19181847; 24077225; 24077225; 19181847; 19181847,,direct interaction; direct interaction; direct interaction; direct interaction; direct interaction; direct interaction,,small scale; small scale; small scale; small scale; small scale; small scale;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-9424N,,P39099,,83333 (Escherichia coli K12),,DIP-187166E,,transmission electron microscopy; molecular sieving,,21893291; 21893291,,direct interaction; direct interaction,,small scale; small scale;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-59302N,,P0AGA2,,83333 (Escherichia coli K12),,DIP-189513E,,cross-linking study,,18923526,,direct interaction,,small scale;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-10840N,,P10408,,83333 (Escherichia coli K12),,DIP-189515E,,cross-linking study,,18923526,,direct interaction,,small scale;;DIP-31879N,,P0A910,,83333 (Escherichia coli K12),,DIP-46256N,,P0C0V0,,83333 (Escherichia coli K12),,DIP-189604E,,molecular sieving,,18496527,,physical interaction,,small scale
P0A911	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P0A912	DIP-51001N,,P0A912,,83333 (Escherichia coli K12),,DIP-35933N,,P61320,,83333 (Escherichia coli K12),,DIP-144945E,,cross-linking study,,19307584,,direct interaction,,small scale;;DIP-51001N,,P0A912,,83333 (Escherichia coli K12),,DIP-35675N,,P61316,,83333 (Escherichia coli K12),,DIP-185810E,,cross-linking study,,19307584,,direct interaction,,small scale
P0A915	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P0A916	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P0A917	DIP-48016N,,P0A917,,83333 (Escherichia coli K12),,DIP-31855N,,P0A6H5,,83333 (Escherichia coli K12),,DIP-98800E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-48016N,,P0A917,,83333 (Escherichia coli K12),,DIP-11077N,,P10905,,83333 (Escherichia coli K12),,DIP-99928E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-48016N,,P0A917,,83333 (Escherichia coli K12),,DIP-11312N,,P77717,,83333 (Escherichia coli K12),,DIP-100184E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-48016N,,P0A917,,83333 (Escherichia coli K12),,DIP-36210N,,P0AEU7,,83333 (Escherichia coli K12),,DIP-192419E,,molecular sieving; nuclear magnetic resonance,,24077225; 24077225,,direct interaction; direct interaction,,small scale; small scale
P0A920	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P0A929	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P0A949	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P0A953	DIP-29379N,,P0A953,,83333 (Escherichia coli K12),,DIP-29374N,,P0A6A8,,83333 (Escherichia coli K12),,DIP-87430E,,inferred by author,,19402753,,physical association,,high throughput;;DIP-29379N,,P0A953,,83333 (Escherichia coli K12),,DIP-9521N,,P06616,,83333 (Escherichia coli K12),,DIP-97470E,,tandem affinity purification; inferred by author,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-29379N,,P0A953,,83333 (Escherichia coli K12),,DIP-47863N,,P0A9L8,,83333 (Escherichia coli K12),,DIP-99373E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-29379N,,P0A953,,83333 (Escherichia coli K12),,DIP-31864N,,P0A6Q3,,83333 (Escherichia coli K12),,DIP-101350E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput
P0A955	DIP-36196N,,P0A955,,83333 (Escherichia coli K12),,DIP-35792N,,P0AEM0,,83333 (Escherichia coli K12),,DIP-96618E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-36196N,,P0A955,,83333 (Escherichia coli K12),,DIP-10034N,,P32053,,83333 (Escherichia coli K12),,DIP-98897E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput
P0A961	N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
P0A972	DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-11585N,,P37765,,83333 (Escherichia coli K12),,DIP-97780E,,inferred by author; tandem affinity purification; tandem affinity purification,,19402753; 19402753; 19402753,,physical association; physical association; physical association,,high throughput; high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-35746N,,P0A7L0,,83333 (Escherichia coli K12),,DIP-97781E,,inferred by author; tandem affinity purification; tandem affinity purification,,19402753; 19402753; 19402753,,physical association; physical association; physical association,,high throughput; high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-35791N,,P60723,,83333 (Escherichia coli K12),,DIP-97782E,,inferred by author; tandem affinity purification; tandem affinity purification,,19402753; 19402753; 19402753,,physical association; physical association; physical association,,high throughput; high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-35797N,,P0A7R5,,83333 (Escherichia coli K12),,DIP-97783E,,inferred by author; tandem affinity purification; tandem affinity purification,,19402753; 19402753; 19402753,,physical association; physical association; physical association,,high throughput; high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-47833N,,P0A968,,83333 (Escherichia coli K12),,DIP-97641E,,tandem affinity purification; inferred by author; tandem affinity purification,,19402753; 19402753; 19402753,,physical association; physical association; physical association,,high throughput; high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-48032N,,P0AD01,,83333 (Escherichia coli K12),,DIP-97593E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-36183N,,P0A9Y6,,83333 (Escherichia coli K12),,DIP-98295E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-31844N,,P0ACC7,,83333 (Escherichia coli K12),,DIP-98315E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-36047N,,P0A6X3,,83333 (Escherichia coli K12),,DIP-98316E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-35892N,,P0ACF0,,83333 (Escherichia coli K12),,DIP-98317E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-47829N,,P0A7T3,,83333 (Escherichia coli K12),,DIP-98318E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-9484N,,P45568,,83333 (Escherichia coli K12),,DIP-98453E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-47993N,,P0AEQ6,,83333 (Escherichia coli K12),,DIP-98650E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-9226N,,P46923,,83333 (Escherichia coli K12),,DIP-99877E,,inferred by author,,19402753,,physical association,,high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-11874N,,P37751,,83333 (Escherichia coli K12),,DIP-99994E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-48099N,,P0A8R7,,83333 (Escherichia coli K12),,DIP-100390E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-35409N,,P0ABH9,,83333 (Escherichia coli K12),,DIP-101302E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-35752N,,P0A9P6,,83333 (Escherichia coli K12),,DIP-101303E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-36038N,,P0A988,,83333 (Escherichia coli K12),,DIP-101304E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-9937N,,P43329,,83333 (Escherichia coli K12),,DIP-101305E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-10522N,,P05055,,83333 (Escherichia coli K12),,DIP-101306E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-35363N,,P0AG30,,83333 (Escherichia coli K12),,DIP-101307E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-10733N,,P21499,,83333 (Escherichia coli K12),,DIP-101308E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-35747N,,P60422,,83333 (Escherichia coli K12),,DIP-101309E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-35884N,,P0AG67,,83333 (Escherichia coli K12),,DIP-101310E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-35794N,,P0A7V8,,83333 (Escherichia coli K12),,DIP-101311E,,inferred by author; tandem affinity purification,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-9334N,,P36995,,83333 (Escherichia coli K12),,DIP-102218E,,inferred by author,,19402753,,physical association,,high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-10840N,,P10408,,83333 (Escherichia coli K12),,DIP-102270E,,inferred by author; inferred by author,,19402753; 19402753,,physical association; physical association,,high throughput; high throughput;;DIP-47834N,,P0A972,,83333 (Escherichia coli K12),,DIP-48195N,,P0A986,,83333 (Escherichia coli K12),,DIP-102221E,,inferred by author,,19402753,,physical association,,high throughput
